Fecha de Operación,Fecha,Referencia,Descripcion,Cod. Transac,Sucursal,Depósitos,Retiros,Saldo,Movimiento,Descripción Detallada
17/03/2015,17/03/2015,0,DEP.EFECTIVO 095401016,0,295,"$1,668.80",,"$219,524.73",9059,
17/03/2015,17/03/2015,0,ANUL.DEP.EFECTIVO 01773,501,8015,,"$1,949.00","$217,575.73",9060,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 102914069,0,8015,"$1,949.00",,"$219,524.73",9061,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 102210062,0,8114,"$2,556.00",,"$222,080.73",9062,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 102210013,0,8114,$809.21,,"$222,889.94",9063,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 102210070,0,8114,"$1,213.00",,"$224,102.94",9064,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 1000300726,0,2552,"$1,189.00",,"$225,291.94",9065,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 1000300503,0,2552,"$3,384.00",,"$228,675.94",9066,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 102210054,0,8114,"$2,692.50",,"$231,368.44",9067,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 1000300663,0,2552,"$2,539.00",,"$233,907.44",9068,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 1000300154,0,2552,"$2,805.17",,"$236,712.61",9069,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 117901051,0,2067,"$2,173.00",,"$238,885.61",9070,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 117901010,0,2067,"$1,183.00",,"$240,068.61",9071,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 117901077,0,2067,$480.80,,"$240,549.41",9072,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 117901069,0,2067,"$2,036.00",,"$242,585.41",9073,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 119301065,0,1508,"$1,787.00",,"$244,372.41",9074,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 119301057,0,1508,"$1,741.00",,"$246,113.41",9075,
17/03/2015,17/03/2015,0,DEP.EFECTIVO,0,1508,$722.50,,"$246,835.91",9076,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 137001056,0,451,$991.00,,"$247,826.91",9077,
17/03/2015,17/03/2015,0,ANUL.DEP.EFECTIVO,501,1508,,$722.50,"$247,104.41",9078,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 119301073,0,1508,$722.50,,"$247,826.91",9079,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 137001072,0,451,$683.50,,"$248,510.41",9080,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 137001064,0,451,$638.50,,"$249,148.91",9081,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 137001015,0,451,$306.80,,"$249,455.71",9082,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 141601073,0,1938,"$1,625.00",,"$251,080.71",9083,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 141001050,0,116,"$2,467.50",,"$253,548.21",9084,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 141601057,0,1938,"$1,378.50",,"$254,926.71",9085,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 133201056,0,2183,"$2,499.50",,"$257,426.21",9086,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 141001068,0,116,"$2,054.50",,"$259,480.71",9087,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 141601065,0,1938,$907.50,,"$260,388.21",9088,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 133201064,0,2183,"$1,375.00",,"$261,763.21",9089,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 141001076,0,116,"$2,266.50",,"$264,029.71",9090,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 133201072,0,2183,$665.00,,"$264,694.71",9091,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 141601016,0,1938,"$1,080.50",,"$265,775.21",9092,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 133201015,0,2183,$72.80,,"$265,848.01",9093,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 141001019,0,116,$965.80,,"$266,813.81",9094,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 131801014,0,2102,"$1,364.30",,"$268,178.11",9095,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 131801063,0,2102,"$3,366.50",,"$271,544.61",9096,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 104727011,0,3705,$721.43,,"$272,266.04",9097,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 131801055,0,2102,"$7,127.00",,"$279,393.04",9098,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 131801071,0,2102,"$3,186.00",,"$282,579.04",9099,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 104727052,0,3705,"$3,908.00",,"$286,487.04",9100,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 1114130487,0,1974,"$3,149.30",,"$289,636.34",9101,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 1114130613,0,1974,"$1,191.20",,"$290,827.54",9102,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 104727078,0,3705,"$1,486.00",,"$292,313.54",9103,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 1114130550,0,1974,"$1,942.60",,"$294,256.14",9104,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 35102052,0,52,"$3,046.50",,"$297,302.64",9105,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 104727060,0,3705,"$1,827.00",,"$299,129.64",9106,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 1114130773,0,1974,"$2,340.00",,"$301,469.64",9107,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 35102060,0,52,"$2,287.50",,"$303,757.14",9108,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 35102078,0,52,"$1,452.00",,"$305,209.14",9109,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 123501051,0,2104,"$1,323.00",,"$306,532.14",9110,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 123501069,0,2104,"$2,272.50",,"$308,804.64",9111,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 35102011,0,52,"$1,684.00",,"$310,488.64",9112,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 123501077,0,2104,"$1,434.00",,"$311,922.64",9113,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 12301010,0,2104,$840.50,,"$312,763.14",9114,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 124901052,0,2104,"$2,690.50",,"$315,453.64",9115,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 124901060,0,2104,"$1,469.00",,"$316,922.64",9116,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 124901078,0,2104,"$2,445.50",,"$319,368.14",9117,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 124901011,0,2104,"$1,613.00",,"$320,981.14",9118,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 120501057,0,2162,"$4,281.50",,"$325,262.64",9119,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 120501065,0,2162,"$4,324.00",,"$329,586.64",9120,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 126301016,0,464,$470.80,,"$330,057.44",9121,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 120501070,0,2162,"$1,517.00",,"$331,574.44",9122,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 126301073,0,464,"$1,842.50",,"$333,416.94",9123,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 120501016,0,2162,$638.80,,"$334,055.74",9124,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 117001050,0,274,"$1,944.50",,"$336,000.24",9125,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 126301065,0,464,"$2,413.00",,"$338,413.24",9126,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 126301057,0,464,"$1,852.00",,"$340,265.24",9127,
17/03/2015,17/03/2015,0,ANUL.DEP.EFECTIVO 12050,501,2162,,"$1,517.00","$338,748.24",9128,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 117001076,0,274,$357.00,,"$339,105.24",9129,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 120501073,0,2162,"$1,517.00",,"$340,622.24",9130,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 117001019,0,274,$31.30,,"$340,653.54",9131,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 122201013,0,2162,"$2,486.50",,"$343,140.04",9132,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 122201015,0,2162,"$2,482.00",,"$345,622.04",9133,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 111501014,0,2290,"$2,359.00",,"$347,981.04",9134,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 122201017,0,2162,"$2,219.60",,"$350,200.64",9135,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 122201016,0,2162,"$2,095.30",,"$352,295.94",9136,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 91402019,0,727,"$2,300.47",,"$354,596.41",9137,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 91402050,0,727,$850.00,,"$355,446.41",9138,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 91402068,0,727,"$3,188.40",,"$358,634.81",9139,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 91402076,0,727,"$1,331.00",,"$359,965.81",9140,
17/03/2015,17/03/2015,0,ANUL.DEP.EFECTIVO 12301,501,2104,,$840.50,"$359,125.31",9141,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 123501010,0,2104,$840.50,,"$359,965.81",9142,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 92508061,0,3630,"$5,214.50",,"$365,180.31",9143,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 92508079,0,3630,"$3,644.00",,"$368,824.31",9144,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 92508053,0,3630,"$4,251.50",,"$373,075.81",9145,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 92508012,0,3630,"$4,155.50",,"$377,231.31",9146,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 093001016,0,691,"$2,633.00",,"$379,864.31",9147,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 093001057,0,691,"$2,157.60",,"$382,021.91",9148,
17/03/2015,17/03/2015,0,DEP.EFECTIVO,0,2113,"$2,285.50",,"$384,307.41",9149,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 093001065,0,691,"$4,213.00",,"$388,520.41",9150,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 107701057,0,2113,"$1,410.00",,"$389,930.41",9151,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 093001057,0,691,"$4,025.00",,"$393,955.41",9152,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 107701073,0,2113,"$2,963.00",,"$396,918.41",9153,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 107701016,0,2113,"$1,350.30",,"$398,268.71",9154,
17/03/2015,17/03/2015,0,ANUL.DEP.EFECTIVO,501,2113,,"$2,285.50","$395,983.21",9155,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 124301014,0,1474,"$1,399.80",,"$397,383.01",9156,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 107701065,0,2113,"$2,285.50",,"$399,668.51",9157,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 124301071,0,1474,"$2,063.50",,"$401,732.01",9158,
17/03/2015,17/03/2015,0,DEP.EFECTIVO,0,20,"$2,146.50",,"$403,878.51",9159,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 124301063,0,1474,"$4,310.50",,"$408,189.01",9160,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 150401057,0,2043,"$3,231.00",,"$411,420.01",9161,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 124301055,0,1474,"$2,326.00",,"$413,746.01",9162,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 150401073,0,2043,"$1,182.50",,"$414,928.51",9163,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 150401016,0,2043,$437.50,,"$415,366.01",9164,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 150401065,0,2043,"$2,661.50",,"$418,027.51",9165,
17/03/2015,17/03/2015,0,ANUL.DEP.EFECTIVO,501,20,,"$2,146.50","$415,881.01",9166,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 129201013,0,295,"$2,311.50",,"$418,192.51",9167,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 131013065,0,20,"$2,146.50",,"$420,339.01",9168,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 129201013,0,295,$833.80,,"$421,172.81",9169,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 131013073,0,20,$917.00,,"$422,089.81",9170,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 131013057,0,20,"$1,250.50",,"$423,340.31",9171,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 129201017,0,295,"$2,141.50",,"$425,481.81",9172,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 131013016,0,20,$1.80,,"$425,483.61",9173,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 129201015,0,295,"$2,183.00",,"$427,666.61",9174,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 1145300681,0,2552,"$1,687.50",,"$429,354.11",9175,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 108204069,0,188,"$1,772.30",,"$431,126.41",9176,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 1145300521,0,2552,"$2,414.10",,"$433,540.51",9177,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 108204077,0,188,"$1,180.30",,"$434,720.81",9178,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 1145300744,0,2552,"$1,855.50",,"$436,576.31",9179,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 108204010,0,188,"$1,547.20",,"$438,123.51",9180,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 101333014,0,3682,"$1,711.23",,"$439,834.74",9181,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 1145300172,0,2552,"$2,141.75",,"$441,976.49",9182,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 105122055,0,1976,"$2,643.50",,"$444,619.99",9183,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 101333055,0,3682,"$4,204.60",,"$448,824.59",9184,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 105122063,0,1976,"$1,614.50",,"$450,439.09",9185,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 101333071,0,3682,"$2,635.40",,"$453,074.49",9186,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 105122071,0,1976,"$1,234.50",,"$454,308.99",9187,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 96901064,0,2043,"$5,406.50",,"$459,715.49",9188,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 96901072,0,2043,"$2,261.00",,"$461,976.49",9189,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 101333063,0,3682,"$3,399.00",,"$465,375.49",9190,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 96901056,0,2043,"$3,406.00",,"$468,781.49",9191,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 96901015,0,2043,"$1,156.00",,"$469,937.49",9192,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 121801057,0,2162,$990.50,,"$470,927.99",9193,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 121801065,0,2162,"$1,091.70",,"$472,019.69",9194,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 121801073,0,2162,$485.50,,"$472,505.19",9195,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 121801016,0,2162,$253.10,,"$472,758.29",9196,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 104901056,0,463,"$1,606.50",,"$474,364.79",9197,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 104901072,0,463,$473.50,,"$474,838.29",9198,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 119613076,0,7726,$685.60,,"$475,523.89",9199,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 104901064,0,463,"$4,934.50",,"$480,458.39",9200,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 119613050,0,7726,"$1,218.75",,"$481,677.14",9201,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 13160106,0,2162,"$3,731.50",,"$485,408.64",9202,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 119613068,0,7726,$848.70,,"$486,257.34",9203,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 13160107,0,2162,"$2,037.50",,"$488,294.84",9204,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 13160101,0,2162,"$1,258.60",,"$489,553.44",9205,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 13160105,0,2162,"$2,016.00",,"$491,569.44",9206,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 1209130779,0,1508,$685.00,,"$492,254.44",9207,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 1209130556,0,1508,"$1,302.00",,"$493,556.44",9208,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 1209130619,0,1508,"$1,173.50",,"$494,729.94",9209,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 099101016,0,2162,"$1,278.00",,"$496,007.94",9210,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 099101013,0,2162,"$1,305.50",,"$497,313.44",9211,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 099101017,0,2162,"$4,002.50",,"$501,315.94",9212,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 91402043,0,727,$20.00,,"$501,335.94",9213,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 099101015,0,2162,"$3,955.50",,"$505,291.44",9214,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 133301070,0,2162,$759.50,,"$506,050.94",9215,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 133301062,0,2162,"$1,384.00",,"$507,434.94",9216,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 133301054,0,2162,"$2,425.00",,"$509,859.94",9217,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 1133010519,0,2043,"$2,985.00",,"$512,844.94",9218,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 117001068,0,2162,"$2,514.50",,"$515,359.44",9219,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 1133010170,0,2043,"$1,126.00",,"$516,485.44",9220,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 1133010742,0,2043,"$4,965.50",,"$521,450.94",9221,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 1133010679,0,2043,"$2,366.00",,"$523,816.94",9222,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 122701073,0,2162,"$1,347.50",,"$525,164.44",9223,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 122701016,0,2162,"$1,103.00",,"$526,267.44",9224,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 122701065,0,2162,"$1,424.50",,"$527,691.94",9225,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 122701057,0,2162,"$1,624.50",,"$529,316.44",9226,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 108301016,0,3682,$548.30,,"$529,864.74",9227,
17/03/2015,17/03/2015,0,DEP.EFECTIVO,0,7450,"$1,024.10",,"$530,888.84",9228,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 108301073,0,3682,"$2,041.50",,"$532,930.34",9229,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 108301065,0,3682,"$2,747.50",,"$535,677.84",9230,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 108301057,0,3682,"$1,967.00",,"$537,644.84",9231,
17/03/2015,17/03/2015,0,ANUL.DEP.EFECTIVO,501,7450,,"$1,024.10","$536,620.74",9232,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 103409077,0,7450,$734.55,,"$537,355.29",9233,
17/03/2015,17/03/2015,0,DEP.EFECTIVO,0,7450,"$1,024.10",,"$538,379.39",9234,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 103409051,0,7450,"$1,024.10",,"$539,403.49",9235,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 103409069,0,7450,"$1,948.45",,"$541,351.94",9236,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 112401057,0,8701,"$1,967.00",,"$543,318.94",9237,
17/03/2015,17/03/2015,0,ANUL.DEP.EFECTIVO,501,7450,,"$1,024.10","$542,294.84",9238,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 112401065,0,8701,"$1,821.50",,"$544,116.34",9239,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 112401073,0,8701,$828.50,,"$544,944.84",9240,
17/03/2015,17/03/2015,0,DEP.EFECTIVO 112401016,0,8701,$697.00,,"$545,641.84",9241,
18/03/2015,18/03/2015,0,DEP.EFECTIVO 102101022,0,706,"$1,566.50",,"$547,208.34",9242,
18/03/2015,18/03/2015,200,TRASPASO A CUENTA PROPIA,790,8846,,"$547,208.33",$0.01,9243,"IVA:00000000.00 , A LA CUENTA 0136679699, 200 AL R.F.C. FTI9211036K2"
18/03/2015,18/03/2015,0,DEP.EFECTIVO 110501024,0,8014,"$3,057.00",,"$3,057.01",9244,
18/03/2015,18/03/2015,0,DEP.EFECTIVO 34602029,0,478,"$2,391.00",,"$5,448.01",9245,
18/03/2015,18/03/2015,0,DEP.EFECTIVO 121701026,0,831,$702.00,,"$6,150.01",9246,
18/03/2015,18/03/2015,0,DEP.EFECTIVO 106414025,0,8014,"$1,455.00",,"$7,605.01",9247,
18/03/2015,18/03/2015,0,DEP.EFECTIVO 1282030290,0,3190,"$1,276.00",,"$8,881.01",9248,
18/03/2015,18/03/2015,0,DEP.EFECTIVO 124901029,0,2104,"$4,308.00",,"$13,189.01",9249,
18/03/2015,18/03/2015,0,DEP.EFECTIVO 108204028,0,188,"$3,486.68",,"$16,675.69",9250,
18/03/2015,18/03/2015,0,DEP.EFECTIVO 123501028,0,2104,"$1,839.00",,"$18,514.69",9251,
18/03/2015,18/03/2015,0,DEP.EFECTIVO 102210021,0,8114,"$3,855.00",,"$22,369.69",9252,
18/03/2015,18/03/2015,0,DEP.EFECTIVO 101333022,0,3682,"$4,685.30",,"$27,054.99",9253,
18/03/2015,18/03/2015,0,DEP.EFECTIVO 124301022,0,2162,"$2,437.00",,"$29,491.99",9254,
18/03/2015,18/03/2015,0,DEP.EFECTIVO 123601026,0,2306,"$1,448.00",,"$30,939.99",9255,
18/03/2015,18/03/2015,0,DEP.EFECTIVO 104727029,0,3705,"$1,482.00",,"$32,421.99",9256,
18/03/2015,18/03/2015,0,DEP.EFECTIVO 35102029,0,52,"$1,077.70",,"$33,499.69",9257,
18/03/2015,19/03/2015,0,CHQ.LOCAL 016323 35102029,6,52,$731.00,,"$34,230.69",9258,BCO :0044 CTA. 0014504659449 NO.CHEQUE 0000016323
18/03/2015,18/03/2015,0,DEP.EFECTIVO 33402025,0,52,"$2,461.50",,"$36,692.19",9259,
18/03/2015,18/03/2015,0,DEP.EFECTIVO 13807026,0,2605,"$3,092.84",,"$39,785.03",9260,
18/03/2015,18/03/2015,0,DEP.EFECTIVO 124601025,0,116,"$4,013.05",,"$43,798.08",9261,
18/03/2015,18/03/2015,0,DEP.EFECTIVO 098301024,0,2314,"$3,695.00",,"$47,493.08",9262,
18/03/2015,18/03/2015,0,DEP.EFECTIVO 118701024,0,2314,"$2,061.00",,"$49,554.08",9263,
18/03/2015,18/03/2015,0,DEP.EFECTIVO 1090100207,0,8113,"$5,469.00",,"$55,023.08",9264,
18/03/2015,18/03/2015,0,DEP.EFECTIVO 133448020,0,2460,"$3,066.00",,"$58,089.08",9265,
18/03/2015,18/03/2015,0,DEP.EFECTIVO 117101025,0,1334,"$4,398.00",,"$62,487.08",9266,
18/03/2015,18/03/2015,0,DEP.EFECTIVO 1000300217,0,2552,"$3,957.00",,"$66,444.08",9267,
18/03/2015,18/03/2015,0,DEP.EFECTIVO 117001027,0,274,"$2,411.50",,"$68,855.58",9268,
18/03/2015,18/03/2015,0,DEP.EFECTIVO 131801022,0,2102,"$5,647.00",,"$74,502.58",9269,
18/03/2015,18/03/2015,0,DEP.EFECTIVO 141001027,0,2009,"$1,850.00",,"$76,352.58",9270,
18/03/2015,18/03/2015,0,DEP.EFECTIVO 111501022,0,2290,"$2,604.90",,"$78,957.48",9271,
18/03/2015,18/03/2015,0,DEP.EFECTIVO 094301024,0,1938,"$1,337.00",,"$80,294.48",9272,
18/03/2015,18/03/2015,0,DEP.EFECTIVO 92508020,0,3630,"$4,867.00",,"$85,161.48",9273,
18/03/2015,18/03/2015,0,DEP.EFECTIVO 116501024,0,1424,"$5,682.50",,"$90,843.98",9274,
18/03/2015,18/03/2015,0,DEP.EFECTIVO 093001024,0,691,"$3,875.40",,"$94,719.38",9275,
18/03/2015,18/03/2015,0,DEP.EFECTIVO 117901028,0,2067,"$1,618.00",,"$96,337.38",9276,
18/03/2015,18/03/2015,0,DEP.EFECTIVO 122701024,0,2382,"$1,751.50",,"$98,088.88",9277,
18/03/2015,18/03/2015,0,DEP.EFECTIVO 1145300235,0,2552,"$1,922.00",,"$100,010.88",9278,
18/03/2015,18/03/2015,0,DEP.EFECTIVO 150401024,0,2043,"$1,729.80",,"$101,740.68",9279,
18/03/2015,18/03/2015,0,DEP.EFECTIVO 107701024,0,2162,"$1,691.00",,"$103,431.68",9280,
18/03/2015,18/03/2015,0,DEP.EFECTIVO 119101024,0,2126,"$2,105.00",,"$105,536.68",9281,
18/03/2015,18/03/2015,0,DEP.EFECTIVO 120501024,0,2325,"$2,692.00",,"$108,228.68",9282,
18/03/2015,18/03/2015,0,DEP.EFECTIVO 041201024,0,2325,"$3,324.00",,"$111,552.68",9283,
18/03/2015,18/03/2015,0,DEPOSITO DE CUENTA DE TERCEROS,0,4253,"$1,253.50",,"$112,806.18",9284,"DEPOSITO EFECTIVO OFICINA TELECOMM 30035, REFERENCIA CLIENTE 0000000000"
18/03/2015,18/03/2015,0,DEP.EFECTIVO,0,1566,"$2,314.42",,"$115,120.60",9285,
18/03/2015,18/03/2015,0,DEP.EFECTIVO 102914028,0,8015,"$2,380.00",,"$117,500.60",9286,
18/03/2015,18/03/2015,0,DEP.EFECTIVO 119613027,0,7726,$698.77,,"$118,199.37",9287,
18/03/2015,18/03/2015,0,DEP.EFECTIVO 13160102,0,117,"$1,986.50",,"$120,185.87",9288,
18/03/2015,18/03/2015,0,DEP.EFECTIVO 119301024,0,1536,$151.00,,"$120,336.87",9289,
18/03/2015,18/03/2015,0,DEP.EFECTIVO 121201027,0,275,"$2,649.00",,"$122,985.87",9290,
18/03/2015,18/03/2015,0,DEP.EFECTIVO 133201023,0,360,"$2,586.50",,"$125,572.37",9291,
18/03/2015,18/03/2015,0,ANUL.DEP.EFECTIVO,501,1566,,"$2,314.42","$123,257.95",9292,
18/03/2015,18/03/2015,0,DEP.EFECTIVO 117513021,0,1566,"$2,314.42",,"$125,572.37",9293,
18/03/2015,18/03/2015,0,DEP.EFECTIVO 113201027,0,1189,"$3,358.00",,"$128,930.37",9294,
18/03/2015,18/03/2015,0,DEP.EFECTIVO 129201014,0,295,"$1,928.50",,"$130,858.87",9295,
18/03/2015,18/03/2015,0,DEP.EFECTIVO 91402027,0,727,"$3,095.50",,"$133,954.37",9296,
18/03/2015,18/03/2015,0,DEP.EFECTIVO 1114130264,0,1974,"$2,532.52",,"$136,486.89",9297,
18/03/2015,18/03/2015,0,DEP.EFECTIVO 111024025,0,2605,"$1,611.50",,"$138,098.39",9298,
