42||2015-10-14||176 ||3393370037415||31.00||	.0204
42||2015-10-14||177 ||3393370037415||2.00||	.1428
42||2015-10-14||180 ||3393370037415||6.00||	.0000
42||2015-10-14||552 ||3433422402683||1.00||	.0204
42||2015-10-14||193 ||3433422404366||1.00||	.1428
42||2015-10-14||176 ||3433422408227||1.00||	.0204
42||2015-10-14||593 ||3433422408227||4.00||	.0000
42||2015-10-14||176 ||3499320000208||7.00||	.0204
42||2015-10-14||177 ||3499320000215||2.00||	.1428
42||2015-10-14||552 ||3499320001168||1.00||	.0204
42||2015-10-14||176 ||3499320001168||1.00||	.1428
42||2015-10-14||179 ||3499320001168||3.00||	.0204
42||2015-10-14||178 ||3499320001168||1.00||	.0204
42||2015-10-14||872 ||3499320001168||1.00||	.1428
42||2015-10-14||515 ||3499320001168||2.00||	.0000
42||2015-10-14||514 ||3499320001168||2.00||	.1428
42||2015-10-14||860 ||3499320001168||1.00||	.1428
42||2015-10-14||507 ||3499320001168||1.00||	.0000
42||2015-10-14||552 ||3499320001205||2.00||	.0204
42||2015-10-14||179 ||3499320001205||3.00||	.0204
42||2015-10-14||114 ||3499320001205||1.00||	.1428
42||2015-10-14||177 ||3499320001205||1.00||	.1428
42||2015-10-14||178 ||3499320001205||2.00||	.0204
42||2015-10-14||176 ||3499320001328||3.00||	.1428
42||2015-10-14||509 ||3499320001328||1.00||	.0000
42||2015-10-14||872 ||3499320001328||2.00||	.0000
42||2015-10-14||605 ||3499320001335||1.00||	.0204
42||2015-10-14||552 ||3499320001335||1.00||	.0204
42||2015-10-14||872 ||3499320001335||2.00||	.0000
42||2015-10-14||176 ||3499320001342||2.00||	.1428
42||2015-10-14||505 ||3499320001342||1.00||	.0000
42||2015-10-14||509 ||3499320001342||1.00||	.0000
42||2015-10-14||872 ||3499320001342||1.00||	.7142
42||2015-10-14||593 ||3499320001342||1.00||	.0204
42||2015-10-14||872 ||3499320001359||1.00||	.0000
42||2015-10-14||593 ||3499320001359||1.00||	.0000
42||2015-10-14||178 ||3499320001359||21.00||	.0204
42||2015-10-14||505 ||3499320001359||1.00||	.0000
42||2015-10-14||507 ||3499320001366||1.00||	.0000
42||2015-10-14||604 ||3499320001526||1.00||	.1428
42||2015-10-14||602 ||3499320001526||1.00||	.0204
42||2015-10-14||178 ||3499320001526||1.00||	.0204
42||2015-10-14||505 ||3499320001526||1.00||	.0000
42||2015-10-14||180 ||3499320001526||3.00||	.1428
42||2015-10-14||552 ||3499320001526||2.00||	.0204
42||2015-10-14||552 ||3499320001557||1.00||	.0204
42||2015-10-14||193 ||3499320001557||1.00||	.1428
42||2015-10-14||176 ||3499320001588||2.00||	.0204
42||2015-10-14||518 ||3499320001588||2.00||	.0000
42||2015-10-14||593 ||3499320001595||1.00||	.0000
42||2015-10-14||179 ||3499320001762||1.00||	.0204
42||2015-10-14||193 ||3499320001878||1.00||	.1428
42||2015-10-14||179 ||3499320001946||3.00||	.0204
42||2015-10-14||501 ||3499320001946||3.00||	.1429
42||2015-10-14||860 ||3499320001946||1.00||	.1428
42||2015-10-14||501 ||3499320002394||1.00||	.1428
42||2015-10-14||593 ||3499320002394||1.00||	.0000
42||2015-10-14||860 ||3499320002394||1.00||	.1428
42||2015-10-14||604 ||3499320002448||1.00||	.0204
42||2015-10-14||176 ||3499320002448||8.00||	.0204
42||2015-10-14||180 ||3499320002448||1.00||	.1428
42||2015-10-14||860 ||3499320002448||1.00||	.1428
42||2015-10-14||179 ||3499320002448||2.00||	.0204
42||2015-10-14||552 ||3499320002738||1.00||	.0204
42||2015-10-14||176 ||3499320002738||2.00||	.0204
42||2015-10-14||501 ||3499320002738||2.00||	.1428
42||2015-10-14||176 ||3499320002868||1.00||	.0204
42||2015-10-14||180 ||3499320002868||1.00||	.1428
42||2015-10-14||176 ||3499320003056||1.00||	.0204
42||2015-10-14||180 ||3499320003056||2.00||	.0000
42||2015-10-14||501 ||3499320003742||1.00||	.2857
42||2015-10-14||180 ||3499320004237||2.00||	.0204
42||2015-10-14||176 ||3499320004541||1.00||	.1428
42||2015-10-14||593 ||3504105023980||2.00||	.1428
42||2015-10-14||872 ||3504108010574||1.00||	.7142
42||2015-10-14||872 ||3504108012950||2.00||	.7142
42||2015-10-14||872 ||3504108014015||1.00||	.0000
42||2015-10-14||552 ||353885003315||1.00||	.0204
42||2015-10-14||872 ||354312225010||1.00||	.1429
42||2015-10-14||872 ||354312225027||2.00||	.1429
42||2015-10-14||518 ||354312225140||1.00||	.2143
42||2015-10-14||180 ||354312225140||3.00||	.0204
42||2015-10-14||867 ||354312425014||1.00||	.0000
42||2015-10-14||520 ||354312425052||1.00||	.0000
42||2015-10-14||872 ||354312625018||1.00||	.1429
42||2015-10-14||176 ||3594450700421||1.00||	.0204
42||2015-10-14||176 ||3594451300422||1.00||	.1428
42||2015-10-14||178 ||3594451300422||4.00||	.1428
42||2015-10-14||179 ||3594452500159||2.00||	.0204
42||2015-10-14||177 ||3594456400103||154.00||	.1428
42||2015-10-14||178 ||3594456400103||80.00||	.0000
42||2015-10-14||176 ||3594456400103||13.00||	.1428
42||2015-10-14||179 ||3594456400103||3.00||	.0204
42||2015-10-14||605 ||3594456500599||2.00||	.0204
42||2015-10-14||561 ||36600963223||1.00||	.1428
42||2015-10-14||520 ||36731106032||5.00||	.0000
42||2015-10-14||178 ||3700039500034||2.00||	.0204
42||2015-10-14||507 ||3700039500034||1.00||	.1428
42||2015-10-14||552 ||3700039500041||1.00||	.0204
42||2015-10-14||179 ||3700039500041||5.00||	.0204
42||2015-10-14||501 ||3700039500058||7.00||	.0000
42||2015-10-14||114 ||3700039500058||1.00||	.0000
42||2015-10-14||520 ||3702||1.00||	.0000
42||2015-10-14||501 ||376045060115||12.00||	.1428
42||2015-10-14||509 ||376045060115||3.00||	.0000
42||2015-10-14||505 ||376045900118||7.00||	.0000
42||2015-10-14||860 ||376045900118||2.00||	.0000
42||2015-10-14||501 ||376045900118||39.00||	.0000
42||2015-10-14||114 ||37836002915||1.00||	.1428
42||2015-10-14||520 ||381223||22.00||	.1428
42||2015-10-14||509 ||381223||4.00||	.0000
42||2015-10-14||520 ||381234||37.00||	.0000
42||2015-10-14||608 ||382903201747||1.00||	.1428
42||2015-10-14||514 ||382903201747||2.00||	.1429
42||2015-10-14||193 ||382903201747||2.00||	.1428
42||2015-10-14||193 ||382903201754||4.00||	.1428
42||2015-10-14||514 ||382903201754||1.00||	.1428
42||2015-10-14||593 ||382903201754||1.00||	.0204
42||2015-10-14||507 ||382903201754||4.00||	.1428
42||2015-10-14||514 ||382903201761||2.00||	.1429
42||2015-10-14||810 ||382903267781||1.00||	.0000
42||2015-10-14||514 ||382906713018||15.00||	.1429
42||2015-10-14||507 ||382906713018||102.00||	.7142
42||2015-10-14||593 ||4005800019470||1.00||	.0000
42||2015-10-14||501 ||4005800019470||1.00||	.0000
42||2015-10-14||177 ||4005800024481||1.00||	.1428
42||2015-10-14||176 ||4005800631702||2.00||	.0204
42||2015-10-14||602 ||4005808202720||1.00||	.0204
