22||2016-05-24||202||7501299306321||1.00||0.0000
22||2016-05-24||201||7501285600631||1.00||0.0000
22||2016-05-24||202||7501122961604||1.00||0.0000
22||2016-05-24||202||7501122962007||1.00||0.0000
22||2016-05-24||202||7501122961505||1.00||0.1429
22||2016-05-24||201||7501122961505||1.00||0.0000
22||2016-05-24||201||7501122961901||1.00||0.1429
22||2016-05-24||202||7501123013821||1.00||0.0000
22||2016-05-24||202||7501293200809||1.00||0.1429
22||2016-05-24||201||7501033921292||2.00||0.1429
22||2016-05-24||201||7501293200151||1.00||0.1429
22||2016-05-24||201||7501124760007||1.00||0.0000
22||2016-05-24||202||7503000883145||1.00||0.0000
22||2016-05-24||202||7503000883152||1.00||0.0000
22||2016-05-24||202||7501298234809||2.00||0.2857
22||2016-05-24||202||7501298234908||3.00||0.4286
22||2016-05-24||202||7501298234700||1.00||0.4286
22||2016-05-24||202||7501314703159||1.00||0.0000
22||2016-05-24||202||7501300407054||1.00||0.0000
22||2016-05-24||202||7501287668370||1.00||0.1429
22||2016-05-24||202||7501287668462||2.00||0.0000
22||2016-05-24||202||7501123014613||1.00||0.0000
22||2016-05-24||201||7501123017454||1.00||0.0000
22||2016-05-24||201||7501123011803||1.00||0.1429
22||2016-05-24||201||7501299300275||3.00||0.5714
22||2016-05-24||201||7501299301128||2.00||0.1429
22||2016-05-24||202||7501072340115||1.00||0.1429
22||2016-05-24||202||7501072340139||1.00||0.1429
22||2016-05-24||202||9300670132188||1.00||0.1429
22||2016-05-24||202||8020030053175||1.00||0.0000
22||2016-05-24||202||7501298243009||1.00||0.1429
22||2016-05-24||202||7501314702657||1.00||0.4286
22||2016-05-24||201||7501314702657||4.00||0.4286
22||2016-05-24||202||7501070900441||1.00||0.1429
22||2016-05-24||201||7501314701759||5.00||0.1429
22||2016-05-24||202||7501314701773||1.00||0.1429
22||2016-05-24||201||7501314701728||1.00||0.2857
22||2016-05-24||202||7501314701742||1.00||0.1429
22||2016-05-24||202||7501100053017||1.00||0.0000
22||2016-05-24||201||7501100053024||1.00||0.0000
22||2016-05-24||202||7501050610070||1.00||0.0000
22||2016-05-24||202||7501050649513||1.00||0.1429
22||2016-05-24||202||7501050610537||1.00||0.0000
22||2016-05-24||202||7501050610063||1.00||0.0000
22||2016-05-24||202||7501050610629||1.00||0.1429
22||2016-05-24||202||7501871720606||1.00||0.1429
22||2016-05-24||201||7501390910953||1.00||0.2857
22||2016-05-24||201||7501123014903||1.00||0.1429
22||2016-05-24||202||7501123014903||1.00||0.0000
22||2016-05-24||202||7501142914857||1.00||0.1429
22||2016-05-24||202||7501547509016||2.00||0.1429
22||2016-05-24||201||7501547509016||3.00||0.2857
22||2016-05-24||201||7501125115585||1.00||0.1429
22||2016-05-24||202||7501174602609||1.00||0.2857
22||2016-05-24||201||7501314705153||1.00||0.1429
22||2016-05-24||202||7501314705139||2.00||0.1429
22||2016-05-24||201||7501390911011||4.00||0.5714
22||2016-05-24||201||7501390910991||3.00||0.2857
22||2016-05-24||202||7501390911035||1.00||0.1429
22||2016-05-24||202||7501122964902||1.00||0.1429
22||2016-05-24||202||7501299300503||1.00||0.0000
22||2016-05-24||202||7501299300312||2.00||0.0000
22||2016-05-24||202||7501314704972||1.00||0.1429
22||2016-05-24||202||7501328979281||1.00||0.0000
22||2016-05-24||201||7501046428306||1.00||0.0000
22||2016-05-24||202||7501046428696||2.00||0.1429
22||2016-05-24||202||7501165000186||1.00||0.0000
22||2016-05-24||202||7501070901059||1.00||0.0000
22||2016-05-24||202||300090556365 ||1.00||0.2857
22||2016-05-24||202||7501092772392||1.00||0.1429
22||2016-05-24||202||7501092772408||1.00||0.1429
22||2016-05-24||202||7501390911554||1.00||0.0000
22||2016-05-24||201||7501390911554||3.00||0.0000
22||2016-05-24||202||7501101606236||1.00||0.1429
22||2016-05-24||201||7501101606236||1.00||0.1429
22||2016-05-24||201||7501174603200||1.00||0.0000
22||2016-05-24||202||7501088542855||1.00||0.0000
22||2016-05-24||202||7501101612459||1.00||0.0000
22||2016-05-24||202||7501122966203||1.00||0.1429
22||2016-05-24||201||7501122966203||1.00||0.1429
22||2016-05-24||202||7501287624000||1.00||0.1429
22||2016-05-24||202||7501409201553||1.00||0.1429
22||2016-05-24||202||7501041914033||2.00||0.1429
22||2016-05-24||202||736085120332 ||1.00||0.0000
22||2016-05-24||201||7501228300284||1.00||0.1429
22||2016-05-24||202||7501142915755||2.00||0.0000
22||2016-05-24||202||7501142915717||2.00||0.0000
22||2016-05-24||202||7501037946062||2.00||0.1429
22||2016-05-24||201||7501037946062||2.00||0.1429
22||2016-05-24||202||7501037946031||1.00||0.1429
22||2016-05-24||201||7501037946031||1.00||0.0000
22||2016-05-24||201||7501037946055||1.00||0.1429
22||2016-05-24||202||7501328977973||1.00||0.0000
22||2016-05-24||202||7501299301456||3.00||0.0000
22||2016-05-24||202||7501318697287||2.00||0.1429
22||2016-05-24||202||7501318683099||1.00||0.0000
22||2016-05-24||201||7501318683099||1.00||0.1429
22||2016-05-24||201||7501086300129||1.00||0.2857
22||2016-05-24||201||7501088617355||1.00||0.0000
22||2016-05-24||201||7501088607806||1.00||0.1429
22||2016-05-24||202||7501293200274||1.00||0.0000
22||2016-05-24||202||7501303449501||2.00||0.1429
22||2016-05-24||201||3499320001342||1.00||0.1429
22||2016-05-24||201||7501061010005||1.00||0.1429
22||2016-05-24||201||7501328977218||2.00||0.1429
22||2016-05-24||202||7501092780038||1.00||0.0000
22||2016-05-24||201||7501092780014||1.00||0.4286
22||2016-05-24||202||7501080910799||1.00||0.0000
22||2016-05-24||201||7501080910843||1.00||0.0000
22||2016-05-24||202||7501092786016||1.00||0.1429
22||2016-05-24||202||7501299301401||1.00||0.0000
22||2016-05-24||201||7501088617058||1.00||0.1429
22||2016-05-24||201||7501070635237||1.00||0.1429
22||2016-05-24||202||7501070635350||1.00||0.0000
22||2016-05-24||202||7502009340130||2.00||0.0000
22||2016-05-24||202||7502009340147||1.00||0.0000
22||2016-05-24||202||7501041941060||1.00||0.0000
22||2016-05-24||202||7501168860824||1.00||0.2857
22||2016-05-24||202||7501089802453||1.00||0.0000
22||2016-05-24||202||7501098610865||1.00||0.4286
22||2016-05-24||201||7501098611862||1.00||0.1429
22||2016-05-24||202||736085268096 ||1.00||0.1429
22||2016-05-24||202||7501070634698||1.00||0.1429
22||2016-05-24||201||7501070634698||2.00||0.1429
22||2016-05-24||202||7501070615123||1.00||0.1429
22||2016-05-24||201||7501188801456||1.00||0.1429
22||2016-05-24||201||7501034665560||1.00||0.0000
22||2016-05-24||202||300090286200 ||1.00||0.1429
22||2016-05-24||201||7501159580007||1.00||0.1429
22||2016-05-24||201||7501095435027||1.00||0.0000
22||2016-05-24||202||7501122966609||1.00||0.0000
22||2016-05-24||202||7501326003520||3.00||0.1429
22||2016-05-24||202||3499320000215||1.00||0.0000
22||2016-05-24||201||7501088504839||1.00||0.1429
22||2016-05-24||201||7501092793052||1.00||1.1429
22||2016-05-24||201||7501092793045||3.00||0.5714
22||2016-05-24||202||7501092793045||2.00||1.5714
22||2016-05-24||201||7501092793038||3.00||1.4286
22||2016-05-24||201||7501092793021||1.00||0.2857
22||2016-05-24||202||7501314704248||1.00||0.1429
22||2016-05-24||201||7501314704248||1.00||0.1429
22||2016-05-24||202||7501168810409||1.00||0.0000
22||2016-05-24||201||7501168810607||1.00||0.1429
22||2016-05-24||201||7501168810713||2.00||0.4286
22||2016-05-24||202||7501088559211||1.00||0.1429
22||2016-05-24||202||7501037980066||3.00||0.4286
22||2016-05-24||202||7501037980158||1.00||0.1429
22||2016-05-24||202||7501037980127||1.00||0.1429
22||2016-05-24||201||7501037980134||1.00||0.1429
22||2016-05-24||202||7501314702121||1.00||0.0000
22||2016-05-24||201||7501314702121||1.00||0.1429
22||2016-05-24||201||7501088579707||1.00||2.1429
22||2016-05-24||202||7501326002929||1.00||0.1429
22||2016-05-24||201||7501124855208||1.00||0.2857
22||2016-05-24||202||7501122966906||1.00||0.1429
22||2016-05-24||201||7501122966906||2.00||0.0000
22||2016-05-24||201||7501125109935||2.00||0.2857
22||2016-05-24||201||7501125109928||5.00||0.7143
22||2016-05-24||202||7501406814008||1.00||0.1429
22||2016-05-24||201||736085278392 ||2.00||0.1429
22||2016-05-24||201||7501409201829||1.00||0.2857
22||2016-05-24||202||7501409201829||3.00||0.4286
22||2016-05-24||201||7501109900305||1.00||0.0000
22||2016-05-24||202||7501101623776||1.00||0.0000
22||2016-05-24||201||7501109901494||1.00||0.0000
22||2016-05-24||202||736085183016 ||1.00||0.1429
22||2016-05-24||201||736085183016 ||2.00||0.1429
22||2016-05-24||201||7501088507908||2.00||0.7143
22||2016-05-24||202||7501299302354||1.00||0.0000
22||2016-05-24||201||7501299302293||1.00||0.0000
22||2016-05-24||202||7501174603804||1.00||0.1429
22||2016-05-24||202||7501871720675||2.00||0.4286
22||2016-05-24||201||7501871720675||1.00||0.1429
22||2016-05-24||202||7501064550263||1.00||0.0000
22||2016-05-24||201||7501285600822||1.00||0.1429
22||2016-05-24||202||7501168870403||2.00||0.0000
22||2016-05-24||202||7501124727123||4.00||0.1429
22||2016-05-24||202||7501124727130||2.00||0.0000
22||2016-05-24||202||7501293200625||1.00||0.1429
22||2016-05-24||201||7501287630131||1.00||0.1429
22||2016-05-24||201||7501088615009||1.00||0.1429
22||2016-05-24||201||7501088607905||2.00||0.0000
22||2016-05-24||201||736085278378 ||1.00||0.1429
22||2016-05-24||202||7501124760076||1.00||0.1429
22||2016-05-24||202||736085400830 ||1.00||0.1429
22||2016-05-24||202||736085400953 ||1.00||0.1429
22||2016-05-24||202||7501123019717||1.00||0.1429
22||2016-05-24||202||7501123018208||2.00||0.1429
22||2016-05-24||202||7501092799030||1.00||0.2857
22||2016-05-24||202||7501043163637||2.00||0.1429
22||2016-05-24||202||7501101620386||1.00||0.1429
22||2016-05-24||202||7501101609268||1.00||0.0000
22||2016-05-24||201||7501101620355||1.00||0.0000
22||2016-05-24||202||7501122969617||1.00||0.1429
22||2016-05-24||202||75004989     ||1.00||0.0000
22||2016-05-24||202||7501123018307||1.00||0.1429
22||2016-05-24||202||7501070635718||1.00||0.1429
22||2016-05-24||202||7501009070283||1.00||0.1429
22||2016-05-24||201||7501098610216||2.00||0.2857
22||2016-05-24||202||7501070615437||3.00||0.1429
22||2016-05-24||202||7501046488973||1.00||0.1429
22||2016-05-24||201||7501046488973||2.00||0.1429
22||2016-05-24||201||7501174600117||1.00||2.1429
22||2016-05-24||202||7501050661201||2.00||0.1429
22||2016-05-24||201||7501050613453||1.00||0.7143
22||2016-05-24||201||7501125116810||9.00||0.4286
22||2016-05-24||202||7501125124853||2.00||0.0000
22||2016-05-24||201||7501008496152||3.00||1.5714
22||2016-05-24||201||7501008496701||1.00||1.4286
22||2016-05-24||202||7501050606288||1.00||0.1429
22||2016-05-24||202||7792129002319||2.00||0.0000
22||2016-05-24||202||7792129002326||1.00||0.0000
22||2016-05-24||201||7501299303047||4.00||0.8571
22||2016-05-24||201||7501299303085||4.00||1.2857
22||2016-05-24||202||7501250812519||1.00||0.0000
22||2016-05-24||201||354312225027 ||2.00||1.7143
22||2016-05-24||202||7501065053138||2.00||0.1429
22||2016-05-24||202||7501065053121||1.00||0.0000
22||2016-05-24||202||7501065053114||1.00||0.1429
22||2016-05-24||202||7501034630087||1.00||0.2857
22||2016-05-24||201||7501095409004||3.00||0.8571
22||2016-05-24||201||7501095409035||2.00||0.2857
22||2016-05-24||202||7501034635037||4.00||0.1429
22||2016-05-24||201||7501109790739||1.00||0.1429
22||2016-05-24||202||7501064560194||2.00||0.1429
22||2016-05-24||201||7501072310392||2.00||0.8571
22||2016-05-24||201||7501072310378||1.00||0.5714
