11||1424||244                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1425||186                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1426||104                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1427||163                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1428||564                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1433||278                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1437||256                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1438||176                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1439||176                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1440||361                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1441||551                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1445||133                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1446||172                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1447||94                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||1448||174                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1449||343                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1450||342                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1451||204                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1452||338                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1453||116                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1454||80                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||1455||108                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1456||188                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1467||140                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1468||927                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1478||521                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1481||95                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||1482||451                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1484||710                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1485||178                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1486||140                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1488||144                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1492||326                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1493||463                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1494||114                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1495||63                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||1496||504                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1497||108                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1499||296                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1500||418                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1501||786                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1502||189                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1504||145                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1506||207                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1507||169                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1508||169                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1510||74                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||1511||234                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1513||55                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||1514||298                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1515||249                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1519||633                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1520||240                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1521||268                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1522||276                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1523||62                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||1524||50                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||1525||45                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||1526||221                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1527||202                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1528||366                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1529||382                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1531||242                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1533||593                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1534||423                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1535||354                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1537||105                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1538||55                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||1539||159                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1540||485                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1541||55                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||1544||225                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1545||343                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1547||379                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1548||245                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1549||161                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1550||314                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1551||280                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1553||271                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1556||96                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||1557||68                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||1558||227                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1560||125                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1562||123                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1563||98                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||1565||322                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1566||618                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1567||250                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1568||321                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||1570||353                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
